PERMNO,date,TICKER,COMNAM,vwretd,ewretd
22111,5/20/76,JNJ,JOHNSON & JOHNSON,0.006351,0.002112
22111,5/21/76,JNJ,JOHNSON & JOHNSON,-0.005254,-0.000692
22111,5/24/76,JNJ,JOHNSON & JOHNSON,-0.016277,-0.011817
22111,5/25/76,JNJ,JOHNSON & JOHNSON,-0.000743,-0.006071
22111,5/26/76,JNJ,JOHNSON & JOHNSON,-0.000469,-0.000052
22111,5/27/76,JNJ,JOHNSON & JOHNSON,-0.000917,-0.003609
22111,5/28/76,JNJ,JOHNSON & JOHNSON,0.007391,0.004919
22111,6/1/76,JNJ,JOHNSON & JOHNSON,-0.002365,-0.001476
22111,6/2/76,JNJ,JOHNSON & JOHNSON,0.003089,0.000913
22111,6/3/76,JNJ,JOHNSON & JOHNSON,-0.000416,-0.000044
22111,6/4/76,JNJ,JOHNSON & JOHNSON,-0.0086,-0.005117
22111,6/7/76,JNJ,JOHNSON & JOHNSON,-0.004935,-0.006169
22111,6/8/76,JNJ,JOHNSON & JOHNSON,0.001593,-0.000851
22111,6/9/76,JNJ,JOHNSON & JOHNSON,-0.000286,-0.000003
22111,6/10/76,JNJ,JOHNSON & JOHNSON,0.007844,0.004544
22111,6/11/76,JNJ,JOHNSON & JOHNSON,0.011761,0.006159
22111,6/14/76,JNJ,JOHNSON & JOHNSON,0.009919,0.006454
22111,6/15/76,JNJ,JOHNSON & JOHNSON,-0.003843,-0.000768
22111,6/16/76,JNJ,JOHNSON & JOHNSON,0.005672,0.002537
22111,6/17/76,JNJ,JOHNSON & JOHNSON,0.014392,0.007588
22111,6/18/76,JNJ,JOHNSON & JOHNSON,0.002282,0.003463
22111,6/21/76,JNJ,JOHNSON & JOHNSON,0.004016,0.001636
22111,6/22/76,JNJ,JOHNSON & JOHNSON,-0.006642,-0.003056
22111,6/23/76,JNJ,JOHNSON & JOHNSON,-0.00211,-0.00196
22111,6/24/76,JNJ,JOHNSON & JOHNSON,0.006102,0.004734
22111,6/25/76,JNJ,JOHNSON & JOHNSON,0.000322,0.002249
22111,6/28/76,JNJ,JOHNSON & JOHNSON,-0.002151,0.000476
22111,6/29/76,JNJ,JOHNSON & JOHNSON,0.003785,0.002114
22111,6/30/76,JNJ,JOHNSON & JOHNSON,0.00468,0.004885
22111,7/1/76,JNJ,JOHNSON & JOHNSON,-0.006377,-0.001607
22111,7/2/76,JNJ,JOHNSON & JOHNSON,0.004829,0.003893
22111,7/6/76,JNJ,JOHNSON & JOHNSON,-0.004356,-0.000745
22111,7/7/76,JNJ,JOHNSON & JOHNSON,0.002588,0.001222
22111,7/8/76,JNJ,JOHNSON & JOHNSON,0.001808,0.00315
22111,7/9/76,JNJ,JOHNSON & JOHNSON,0.008942,0.005831
22111,7/12/76,JNJ,JOHNSON & JOHNSON,0.007748,0.004388
22111,7/13/76,JNJ,JOHNSON & JOHNSON,-0.001696,0.000859
22111,7/14/76,JNJ,JOHNSON & JOHNSON,0.002768,0.002381
22111,7/15/76,JNJ,JOHNSON & JOHNSON,-0.005794,-0.001059
22111,7/16/76,JNJ,JOHNSON & JOHNSON,-0.004715,-0.002025
22111,7/19/76,JNJ,JOHNSON & JOHNSON,-0.003086,-0.00277
22111,7/20/76,JNJ,JOHNSON & JOHNSON,-0.006009,-0.004646
22111,7/21/76,JNJ,JOHNSON & JOHNSON,0.000912,0.000273
22111,7/22/76,JNJ,JOHNSON & JOHNSON,0.001244,-0.000222
22111,7/23/76,JNJ,JOHNSON & JOHNSON,0.001297,0.00233
22111,7/26/76,JNJ,JOHNSON & JOHNSON,-0.000584,-0.001203
22111,7/27/76,JNJ,JOHNSON & JOHNSON,-0.004785,-0.002819
22111,7/28/76,JNJ,JOHNSON & JOHNSON,-0.003759,-0.00365
22111,7/29/76,JNJ,JOHNSON & JOHNSON,-0.001268,-0.00118
22111,7/30/76,JNJ,JOHNSON & JOHNSON,0.004208,0.002405
22111,8/2/76,JNJ,JOHNSON & JOHNSON,-0.001435,-0.001268
22111,8/3/76,JNJ,JOHNSON & JOHNSON,0.008921,0.004035
22111,8/4/76,JNJ,JOHNSON & JOHNSON,0.00238,0.002621
22111,8/5/76,JNJ,JOHNSON & JOHNSON,-0.004122,-0.001825
22111,8/6/76,JNJ,JOHNSON & JOHNSON,-0.000048,-0.000637
22111,8/9/76,JNJ,JOHNSON & JOHNSON,-0.002044,-0.004307
22111,8/10/76,JNJ,JOHNSON & JOHNSON,0.007951,0.005277
22111,8/11/76,JNJ,JOHNSON & JOHNSON,-0.00231,-0.001273
22111,8/12/76,JNJ,JOHNSON & JOHNSON,0.000833,-0.00006
22111,8/13/76,JNJ,JOHNSON & JOHNSON,0.000775,0.000788
22111,8/16/76,JNJ,JOHNSON & JOHNSON,0.001772,0.000185
22111,8/17/76,JNJ,JOHNSON & JOHNSON,0.003177,0.000125
22111,8/18/76,JNJ,JOHNSON & JOHNSON,-0.001941,-0.00103
22111,8/19/76,JNJ,JOHNSON & JOHNSON,-0.011407,-0.008557
22111,8/20/76,JNJ,JOHNSON & JOHNSON,-0.008726,-0.00476
22111,8/23/76,JNJ,JOHNSON & JOHNSON,-0.004042,-0.006768
22111,8/24/76,JNJ,JOHNSON & JOHNSON,-0.005894,-0.002959
22111,8/25/76,JNJ,JOHNSON & JOHNSON,0.007774,0.000514
22111,8/26/76,JNJ,JOHNSON & JOHNSON,-0.006071,-0.001123
22111,8/27/76,JNJ,JOHNSON & JOHNSON,0.001171,0.000041
22111,8/30/76,JNJ,JOHNSON & JOHNSON,0.005324,0.001992
22111,8/31/76,JNJ,JOHNSON & JOHNSON,0.007044,0.004063
22111,9/1/76,JNJ,JOHNSON & JOHNSON,0.010178,0.007059
22111,9/2/76,JNJ,JOHNSON & JOHNSON,-0.000188,0.00062
22111,9/3/76,JNJ,JOHNSON & JOHNSON,0.003877,0.003429
22111,9/7/76,JNJ,JOHNSON & JOHNSON,0.006296,0.00322
22111,9/8/76,JNJ,JOHNSON & JOHNSON,-0.000838,0.000002
22111,9/9/76,JNJ,JOHNSON & JOHNSON,-0.004132,-0.001742
22111,9/10/76,JNJ,JOHNSON & JOHNSON,0.002449,0.002824
22111,9/13/76,JNJ,JOHNSON & JOHNSON,-0.002684,-0.001941
22111,9/14/76,JNJ,JOHNSON & JOHNSON,-0.002732,-0.003011
22111,9/15/76,JNJ,JOHNSON & JOHNSON,0.002175,0.000476
22111,9/16/76,JNJ,JOHNSON & JOHNSON,0.008885,0.003444
22111,9/17/76,JNJ,JOHNSON & JOHNSON,0.008796,0.005899
22111,9/20/76,JNJ,JOHNSON & JOHNSON,0.001298,0.001685
22111,9/21/76,JNJ,JOHNSON & JOHNSON,0.012383,0.006796
22111,9/22/76,JNJ,JOHNSON & JOHNSON,-0.002569,0.001276
22111,9/23/76,JNJ,JOHNSON & JOHNSON,-0.004471,-0.001402
22111,9/24/76,JNJ,JOHNSON & JOHNSON,-0.000766,0.000565
22111,9/27/76,JNJ,JOHNSON & JOHNSON,0.00376,0.001515
22111,9/28/76,JNJ,JOHNSON & JOHNSON,-0.011053,-0.00742
22111,9/29/76,JNJ,JOHNSON & JOHNSON,-0.005092,-0.003216
22111,9/30/76,JNJ,JOHNSON & JOHNSON,-0.001188,-0.000828
22111,10/1/76,JNJ,JOHNSON & JOHNSON,-0.008872,-0.0047
22111,10/4/76,JNJ,JOHNSON & JOHNSON,-0.001296,-0.000922
22111,10/5/76,JNJ,JOHNSON & JOHNSON,-0.007147,-0.005911
22111,10/6/76,JNJ,JOHNSON & JOHNSON,-0.004089,-0.005879
22111,10/7/76,JNJ,JOHNSON & JOHNSON,0.005936,0.003239
22111,10/8/76,JNJ,JOHNSON & JOHNSON,-0.008055,-0.002312
22111,10/11/76,JNJ,JOHNSON & JOHNSON,-0.008995,-0.008882
22111,10/12/76,JNJ,JOHNSON & JOHNSON,-0.007692,-0.005433
22111,10/13/76,JNJ,JOHNSON & JOHNSON,0.011086,0.003109
22111,10/14/76,JNJ,JOHNSON & JOHNSON,-0.011341,-0.005279
22111,10/15/76,JNJ,JOHNSON & JOHNSON,0.00121,0.002538
22111,10/18/76,JNJ,JOHNSON & JOHNSON,0.005538,0.003131
22111,10/19/76,JNJ,JOHNSON & JOHNSON,-0.000324,-0.000815
22111,10/20/76,JNJ,JOHNSON & JOHNSON,0.002514,0.002161
22111,10/21/76,JNJ,JOHNSON & JOHNSON,-0.007782,-0.002747
22111,10/22/76,JNJ,JOHNSON & JOHNSON,-0.007373,-0.003523
22111,10/25/76,JNJ,JOHNSON & JOHNSON,0.001044,-0.001712
22111,10/26/76,JNJ,JOHNSON & JOHNSON,0.008766,0.003477
22111,10/27/76,JNJ,JOHNSON & JOHNSON,0.005778,0.003005
22111,10/28/76,JNJ,JOHNSON & JOHNSON,-0.000956,0.001428
22111,10/29/76,JNJ,JOHNSON & JOHNSON,0.011958,0.005859
22111,11/1/76,JNJ,JOHNSON & JOHNSON,0.002547,0.002538
22111,11/3/76,JNJ,JOHNSON & JOHNSON,-0.01132,-0.006935
22111,11/4/76,JNJ,JOHNSON & JOHNSON,0.007905,0.009947
22111,11/5/76,JNJ,JOHNSON & JOHNSON,-0.011698,-0.001628
22111,11/8/76,JNJ,JOHNSON & JOHNSON,-0.011187,-0.00676
22111,11/9/76,JNJ,JOHNSON & JOHNSON,-0.003211,-0.003661
22111,11/10/76,JNJ,JOHNSON & JOHNSON,-0.004469,-0.001019
22111,11/11/76,JNJ,JOHNSON & JOHNSON,0.007084,0.002089
22111,11/12/76,JNJ,JOHNSON & JOHNSON,-0.002861,0.000621
22111,11/15/76,JNJ,JOHNSON & JOHNSON,0.00513,0.000343
22111,11/16/76,JNJ,JOHNSON & JOHNSON,0.002329,0.003264
22111,11/17/76,JNJ,JOHNSON & JOHNSON,0.00604,0.004929
22111,11/18/76,JNJ,JOHNSON & JOHNSON,0.012697,0.009436
22111,11/19/76,JNJ,JOHNSON & JOHNSON,0.00161,0.00352
22111,11/22/76,JNJ,JOHNSON & JOHNSON,0.006235,0.004208
22111,11/23/76,JNJ,JOHNSON & JOHNSON,-0.004056,-0.000453
22111,11/24/76,JNJ,JOHNSON & JOHNSON,0.005305,0.0052
22111,11/26/76,JNJ,JOHNSON & JOHNSON,0.006719,0.006175
22111,11/29/76,JNJ,JOHNSON & JOHNSON,-0.005861,-0.002217
22111,11/30/76,JNJ,JOHNSON & JOHNSON,-0.003029,0.000462
22111,12/1/76,JNJ,JOHNSON & JOHNSON,0.004503,0.003832
22111,12/2/76,JNJ,JOHNSON & JOHNSON,-0.00241,0.002086
22111,12/3/76,JNJ,JOHNSON & JOHNSON,0.005821,0.005158
22111,12/6/76,JNJ,JOHNSON & JOHNSON,0.00807,0.007718
22111,12/7/76,JNJ,JOHNSON & JOHNSON,0.000314,0.002873
22111,12/8/76,JNJ,JOHNSON & JOHNSON,0.005296,0.005787
22111,12/9/76,JNJ,JOHNSON & JOHNSON,0.005598,0.009241
22111,12/10/76,JNJ,JOHNSON & JOHNSON,0.002313,0.006356
22111,12/13/76,JNJ,JOHNSON & JOHNSON,0.000811,0.003569
22111,12/14/76,JNJ,JOHNSON & JOHNSON,0.004278,0.00274
22111,12/15/76,JNJ,JOHNSON & JOHNSON,0.000869,0.003086
22111,12/16/76,JNJ,JOHNSON & JOHNSON,-0.002613,0.00065
22111,12/17/76,JNJ,JOHNSON & JOHNSON,-0.003896,0.001753
22111,12/20/76,JNJ,JOHNSON & JOHNSON,-0.005206,-0.003069
22111,12/21/76,JNJ,JOHNSON & JOHNSON,0.004662,0.001252
22111,12/22/76,JNJ,JOHNSON & JOHNSON,0.005064,0.005604
22111,12/23/76,JNJ,JOHNSON & JOHNSON,0.000792,0.002482
22111,12/27/76,JNJ,JOHNSON & JOHNSON,0.010984,0.006631
22111,12/28/76,JNJ,JOHNSON & JOHNSON,0.006521,0.006408
22111,12/29/76,JNJ,JOHNSON & JOHNSON,-0.00304,0.00356
22111,12/30/76,JNJ,JOHNSON & JOHNSON,0.005503,0.009446
22111,12/31/76,JNJ,JOHNSON & JOHNSON,0.00603,0.014375
22111,1/3/77,JNJ,JOHNSON & JOHNSON,-0.002616,0.006398
22111,1/4/77,JNJ,JOHNSON & JOHNSON,-0.009604,-0.00003
22111,1/5/77,JNJ,JOHNSON & JOHNSON,-0.00733,-0.001937
22111,1/6/77,JNJ,JOHNSON & JOHNSON,0.00205,0.006621
22111,1/7/77,JNJ,JOHNSON & JOHNSON,0.001024,0.005484
22111,1/10/77,JNJ,JOHNSON & JOHNSON,0.001314,0.002366
22111,1/11/77,JNJ,JOHNSON & JOHNSON,-0.009148,-0.003801
22111,1/12/77,JNJ,JOHNSON & JOHNSON,-0.006458,-0.003536
22111,1/13/77,JNJ,JOHNSON & JOHNSON,0.008292,0.008556
22111,1/14/77,JNJ,JOHNSON & JOHNSON,0.000017,0.005106
22111,1/17/77,JNJ,JOHNSON & JOHNSON,-0.001953,0.000787
22111,1/18/77,JNJ,JOHNSON & JOHNSON,-0.002766,0.00028
22111,1/19/77,JNJ,JOHNSON & JOHNSON,0.005109,0.006415
22111,1/20/77,JNJ,JOHNSON & JOHNSON,-0.007139,-0.001679
22111,1/21/77,JNJ,JOHNSON & JOHNSON,0.003722,0.004875
22111,1/24/77,JNJ,JOHNSON & JOHNSON,0.000401,0.003142
22111,1/25/77,JNJ,JOHNSON & JOHNSON,-0.000253,0.003778
22111,1/26/77,JNJ,JOHNSON & JOHNSON,-0.006415,-0.001125
22111,1/27/77,JNJ,JOHNSON & JOHNSON,-0.005508,-0.002389
22111,1/28/77,JNJ,JOHNSON & JOHNSON,0.000482,0.000409
22111,1/31/77,JNJ,JOHNSON & JOHNSON,0.000213,-0.002064
22111,2/1/77,JNJ,JOHNSON & JOHNSON,0.005351,0.004214
22111,2/2/77,JNJ,JOHNSON & JOHNSON,-0.000742,0.002314
22111,2/3/77,JNJ,JOHNSON & JOHNSON,-0.003637,-0.001034
22111,2/4/77,JNJ,JOHNSON & JOHNSON,0.001962,0.004665
22111,2/7/77,JNJ,JOHNSON & JOHNSON,0.000693,0.00213
22111,2/8/77,JNJ,JOHNSON & JOHNSON,-0.00231,0.000269
22111,2/9/77,JNJ,JOHNSON & JOHNSON,-0.008314,-0.004342
22111,2/10/77,JNJ,JOHNSON & JOHNSON,0.001111,0.002267
22111,2/11/77,JNJ,JOHNSON & JOHNSON,-0.00503,-0.001736
22111,2/14/77,JNJ,JOHNSON & JOHNSON,0.004356,0.00028
22111,2/15/77,JNJ,JOHNSON & JOHNSON,0.002988,0.002223
22111,2/16/77,JNJ,JOHNSON & JOHNSON,0.003962,0.002811
22111,2/17/77,JNJ,JOHNSON & JOHNSON,-0.005082,-0.00133
22111,2/18/77,JNJ,JOHNSON & JOHNSON,-0.002661,-0.000002
22111,2/22/77,JNJ,JOHNSON & JOHNSON,-0.000183,-0.000144
22111,2/23/77,JNJ,JOHNSON & JOHNSON,-0.002831,-0.001036
22111,2/24/77,JNJ,JOHNSON & JOHNSON,-0.005927,-0.00466
22111,2/25/77,JNJ,JOHNSON & JOHNSON,-0.001638,-0.000232
22111,2/28/77,JNJ,JOHNSON & JOHNSON,0.002163,-0.000702
22111,3/1/77,JNJ,JOHNSON & JOHNSON,0.008654,0.00496
22111,3/2/77,JNJ,JOHNSON & JOHNSON,-0.002038,0.000434
22111,3/3/77,JNJ,JOHNSON & JOHNSON,0.004438,0.002419
22111,3/4/77,JNJ,JOHNSON & JOHNSON,0.003614,0.004432
22111,3/7/77,JNJ,JOHNSON & JOHNSON,0.001316,0.002357
22111,3/8/77,JNJ,JOHNSON & JOHNSON,-0.003198,0.001069
22111,3/9/77,JNJ,JOHNSON & JOHNSON,-0.006821,-0.002836
22111,3/10/77,JNJ,JOHNSON & JOHNSON,0.004648,0.002522
22111,3/11/77,JNJ,JOHNSON & JOHNSON,0.000813,0.002853
22111,3/14/77,JNJ,JOHNSON & JOHNSON,0.006357,0.003089
22111,3/15/77,JNJ,JOHNSON & JOHNSON,0.0046,0.003858
22111,3/16/77,JNJ,JOHNSON & JOHNSON,0.002146,0.002543
22111,3/17/77,JNJ,JOHNSON & JOHNSON,-0.000476,0.000963
22111,3/18/77,JNJ,JOHNSON & JOHNSON,-0.001822,0.00135
22111,3/21/77,JNJ,JOHNSON & JOHNSON,-0.004315,-0.001361
22111,3/22/77,JNJ,JOHNSON & JOHNSON,-0.002004,-0.001194
22111,3/23/77,JNJ,JOHNSON & JOHNSON,-0.007472,-0.003109
22111,3/24/77,JNJ,JOHNSON & JOHNSON,-0.004475,-0.001572
22111,3/25/77,JNJ,JOHNSON & JOHNSON,-0.005576,-0.001486
22111,3/28/77,JNJ,JOHNSON & JOHNSON,-0.001238,-0.003603
22111,3/29/77,JNJ,JOHNSON & JOHNSON,0.005652,0.00209
22111,3/30/77,JNJ,JOHNSON & JOHNSON,-0.0107,-0.005704
22111,3/31/77,JNJ,JOHNSON & JOHNSON,-0.001161,-0.001227
22111,4/1/77,JNJ,JOHNSON & JOHNSON,0.007804,0.004846
22111,4/4/77,JNJ,JOHNSON & JOHNSON,-0.008706,-0.004764
22111,4/5/77,JNJ,JOHNSON & JOHNSON,-0.002727,-0.003633
22111,4/6/77,JNJ,JOHNSON & JOHNSON,-0.000578,0.000703
22111,4/7/77,JNJ,JOHNSON & JOHNSON,0.003197,0.002673
22111,4/11/77,JNJ,JOHNSON & JOHNSON,0.005051,0.002349
22111,4/12/77,JNJ,JOHNSON & JOHNSON,0.012196,0.007068
22111,4/13/77,JNJ,JOHNSON & JOHNSON,0.000759,0.001765
22111,4/14/77,JNJ,JOHNSON & JOHNSON,0.008453,0.007175
22111,4/15/77,JNJ,JOHNSON & JOHNSON,0.000436,0.001725
22111,4/18/77,JNJ,JOHNSON & JOHNSON,-0.003832,-0.00049
22111,4/19/77,JNJ,JOHNSON & JOHNSON,-0.003134,-0.000665
22111,4/20/77,JNJ,JOHNSON & JOHNSON,0.003653,0.004521
22111,4/21/77,JNJ,JOHNSON & JOHNSON,-0.006251,-0.001323
22111,4/22/77,JNJ,JOHNSON & JOHNSON,-0.011758,-0.004726
22111,4/25/77,JNJ,JOHNSON & JOHNSON,-0.012226,-0.007761
22111,4/26/77,JNJ,JOHNSON & JOHNSON,-0.000436,-0.001471
22111,4/27/77,JNJ,JOHNSON & JOHNSON,0.008546,0.005227
22111,4/28/77,JNJ,JOHNSON & JOHNSON,0.002245,0.002307
22111,4/29/77,JNJ,JOHNSON & JOHNSON,0.002705,0.003805
22111,5/2/77,JNJ,JOHNSON & JOHNSON,0.005624,0.00252
22111,5/3/77,JNJ,JOHNSON & JOHNSON,0.004812,0.003844
22111,5/4/77,JNJ,JOHNSON & JOHNSON,0.005795,0.004314
22111,5/5/77,JNJ,JOHNSON & JOHNSON,0.002896,0.002036
22111,5/6/77,JNJ,JOHNSON & JOHNSON,-0.004003,0.00072
22111,5/9/77,JNJ,JOHNSON & JOHNSON,-0.001879,-0.000385
22111,5/10/77,JNJ,JOHNSON & JOHNSON,0.003182,0.002283
22111,5/11/77,JNJ,JOHNSON & JOHNSON,-0.00543,-0.001056
22111,5/12/77,JNJ,JOHNSON & JOHNSON,-0.000225,0.000546
22111,5/13/77,JNJ,JOHNSON & JOHNSON,0.003382,0.004094
22111,5/16/77,JNJ,JOHNSON & JOHNSON,0.004173,0.002489
22111,5/17/77,JNJ,JOHNSON & JOHNSON,0.002768,0.001053
22111,5/18/77,JNJ,JOHNSON & JOHNSON,0.005073,0.003858
22111,5/19/77,JNJ,JOHNSON & JOHNSON,-0.002965,0.000459
22111,5/20/77,JNJ,JOHNSON & JOHNSON,-0.003506,-0.000367
22111,5/23/77,JNJ,JOHNSON & JOHNSON,-0.010977,-0.006273
22111,5/24/77,JNJ,JOHNSON & JOHNSON,-0.00462,-0.005603
22111,5/25/77,JNJ,JOHNSON & JOHNSON,-0.008088,-0.004802
22111,5/26/77,JNJ,JOHNSON & JOHNSON,0.001576,-0.000012
22111,5/27/77,JNJ,JOHNSON & JOHNSON,-0.006071,-0.000779
22111,5/31/77,JNJ,JOHNSON & JOHNSON,-0.002285,-0.004198
22111,6/1/77,JNJ,JOHNSON & JOHNSON,0.007395,0.003284
22111,6/2/77,JNJ,JOHNSON & JOHNSON,-0.001268,0.000187
22111,6/3/77,JNJ,JOHNSON & JOHNSON,0.00896,0.005026
22111,6/6/77,JNJ,JOHNSON & JOHNSON,-0.003661,-0.000855
22111,6/7/77,JNJ,JOHNSON & JOHNSON,0.004446,0.001443
22111,6/8/77,JNJ,JOHNSON & JOHNSON,0.005334,0.003545
22111,6/9/77,JNJ,JOHNSON & JOHNSON,-0.000032,0.001705
22111,6/10/77,JNJ,JOHNSON & JOHNSON,0.003081,0.003427
22111,6/13/77,JNJ,JOHNSON & JOHNSON,0.003366,0.001185
22111,6/14/77,JNJ,JOHNSON & JOHNSON,0.009876,0.004845
22111,6/15/77,JNJ,JOHNSON & JOHNSON,-0.001638,0.000491
22111,6/16/77,JNJ,JOHNSON & JOHNSON,0.003151,0.002727
22111,6/17/77,JNJ,JOHNSON & JOHNSON,0.001667,0.003707
22111,6/20/77,JNJ,JOHNSON & JOHNSON,0.004466,0.002473
22111,6/21/77,JNJ,JOHNSON & JOHNSON,0.003379,0.003307
22111,6/22/77,JNJ,JOHNSON & JOHNSON,-0.001661,0.000581
22111,6/23/77,JNJ,JOHNSON & JOHNSON,0.002515,0.003561
22111,6/24/77,JNJ,JOHNSON & JOHNSON,0.005893,0.006579
22111,6/27/77,JNJ,JOHNSON & JOHNSON,-0.000954,0.001215
22111,6/28/77,JNJ,JOHNSON & JOHNSON,-0.006924,-0.001886
22111,6/29/77,JNJ,JOHNSON & JOHNSON,-0.000563,0.001125
22111,6/30/77,JNJ,JOHNSON & JOHNSON,0.003618,0.005045
22111,7/1/77,JNJ,JOHNSON & JOHNSON,-0.00223,0.002413
22111,7/5/77,JNJ,JOHNSON & JOHNSON,0.00019,0.001447
22111,7/6/77,JNJ,JOHNSON & JOHNSON,-0.004296,-0.000852
22111,7/7/77,JNJ,JOHNSON & JOHNSON,0.003364,0.003184
22111,7/8/77,JNJ,JOHNSON & JOHNSON,0.000184,0.004749
22111,7/11/77,JNJ,JOHNSON & JOHNSON,-0.002202,0.000815
22111,7/12/77,JNJ,JOHNSON & JOHNSON,-0.000706,0.001558
22111,7/13/77,JNJ,JOHNSON & JOHNSON,0.002018,0.002246
22111,7/15/77,JNJ,JOHNSON & JOHNSON,0.006186,0.004416
22111,7/18/77,JNJ,JOHNSON & JOHNSON,0.006242,0.00369
22111,7/19/77,JNJ,JOHNSON & JOHNSON,0.006621,0.004133
22111,7/20/77,JNJ,JOHNSON & JOHNSON,-0.000173,0.000614
22111,7/21/77,JNJ,JOHNSON & JOHNSON,-0.000952,0.000776
22111,7/22/77,JNJ,JOHNSON & JOHNSON,0.000799,0.003728
22111,7/25/77,JNJ,JOHNSON & JOHNSON,-0.006465,-0.001248
22111,7/26/77,JNJ,JOHNSON & JOHNSON,-0.005309,-0.003645
22111,7/27/77,JNJ,JOHNSON & JOHNSON,-0.015803,-0.010753
22111,7/28/77,JNJ,JOHNSON & JOHNSON,-0.000037,-0.002702
22111,7/29/77,JNJ,JOHNSON & JOHNSON,-0.000083,-0.000497
22111,8/1/77,JNJ,JOHNSON & JOHNSON,0.003655,0.001756
22111,8/2/77,JNJ,JOHNSON & JOHNSON,-0.005851,-0.00345
22111,8/3/77,JNJ,JOHNSON & JOHNSON,-0.0019,-0.003505
22111,8/4/77,JNJ,JOHNSON & JOHNSON,0.005089,0.004401
22111,8/5/77,JNJ,JOHNSON & JOHNSON,0.000416,0.003189
22111,8/8/77,JNJ,JOHNSON & JOHNSON,-0.005668,-0.002856
22111,8/9/77,JNJ,JOHNSON & JOHNSON,0.000876,0.000591
22111,8/10/77,JNJ,JOHNSON & JOHNSON,0.007228,0.00275
22111,8/11/77,JNJ,JOHNSON & JOHNSON,-0.005117,0.000341
22111,8/12/77,JNJ,JOHNSON & JOHNSON,-0.002932,-0.001579
22111,8/15/77,JNJ,JOHNSON & JOHNSON,0.002396,-0.000441
22111,8/16/77,JNJ,JOHNSON & JOHNSON,-0.00351,-0.000322
22111,8/17/77,JNJ,JOHNSON & JOHNSON,-0.000224,-0.000564
22111,8/18/77,JNJ,JOHNSON & JOHNSON,0.00002,0.000806
22111,8/19/77,JNJ,JOHNSON & JOHNSON,-0.002317,-0.000199
22111,8/22/77,JNJ,JOHNSON & JOHNSON,0.00281,0.00059
22111,8/23/77,JNJ,JOHNSON & JOHNSON,-0.001251,0.001257
22111,8/24/77,JNJ,JOHNSON & JOHNSON,-0.003545,-0.000229
22111,8/25/77,JNJ,JOHNSON & JOHNSON,-0.008891,-0.004466
22111,8/26/77,JNJ,JOHNSON & JOHNSON,-0.000789,-0.001559
22111,8/29/77,JNJ,JOHNSON & JOHNSON,0.008156,0.005138
22111,8/30/77,JNJ,JOHNSON & JOHNSON,-0.004624,-0.001001
22111,8/31/77,JNJ,JOHNSON & JOHNSON,0.002681,0.000079
22111,9/1/77,JNJ,JOHNSON & JOHNSON,0.001602,0.004914
22111,9/2/77,JNJ,JOHNSON & JOHNSON,0.006516,0.005106
22111,9/6/77,JNJ,JOHNSON & JOHNSON,0.001902,0.001463
22111,9/7/77,JNJ,JOHNSON & JOHNSON,0.002816,0.00289
22111,9/8/77,JNJ,JOHNSON & JOHNSON,-0.006,-0.000537
22111,9/9/77,JNJ,JOHNSON & JOHNSON,-0.008268,-0.003558
22111,9/12/77,JNJ,JOHNSON & JOHNSON,-0.002851,-0.001872
22111,9/13/77,JNJ,JOHNSON & JOHNSON,0.000309,-0.000511
22111,9/14/77,JNJ,JOHNSON & JOHNSON,0.003746,0.002526
22111,9/15/77,JNJ,JOHNSON & JOHNSON,0.003371,0.003284
22111,9/16/77,JNJ,JOHNSON & JOHNSON,-0.002815,0.000208
22111,9/19/77,JNJ,JOHNSON & JOHNSON,-0.005603,-0.003434
22111,9/20/77,JNJ,JOHNSON & JOHNSON,0.000253,-0.000515
22111,9/21/77,JNJ,JOHNSON & JOHNSON,-0.007121,-0.003176
22111,9/22/77,JNJ,JOHNSON & JOHNSON,-0.000532,-0.001621
22111,9/23/77,JNJ,JOHNSON & JOHNSON,-0.000074,0.001847
22111,9/26/77,JNJ,JOHNSON & JOHNSON,0.002611,-0.000654
22111,9/27/77,JNJ,JOHNSON & JOHNSON,-0.00105,-0.000782
22111,9/28/77,JNJ,JOHNSON & JOHNSON,0.000587,0.000732
22111,9/29/77,JNJ,JOHNSON & JOHNSON,0.005257,0.003675
22111,9/30/77,JNJ,JOHNSON & JOHNSON,0.007042,0.005991
22111,10/3/77,JNJ,JOHNSON & JOHNSON,0.002865,0.002636
22111,10/4/77,JNJ,JOHNSON & JOHNSON,-0.005799,-0.001961
22111,10/5/77,JNJ,JOHNSON & JOHNSON,-0.003379,-0.001752
22111,10/6/77,JNJ,JOHNSON & JOHNSON,0.003677,0.003252
22111,10/7/77,JNJ,JOHNSON & JOHNSON,0.000169,0.002986
22111,10/10/77,JNJ,JOHNSON & JOHNSON,-0.001506,0.000112
22111,10/11/77,JNJ,JOHNSON & JOHNSON,-0.007299,-0.003284
22111,10/12/77,JNJ,JOHNSON & JOHNSON,-0.011012,-0.010361
22111,10/13/77,JNJ,JOHNSON & JOHNSON,-0.00677,-0.00583
22111,10/14/77,JNJ,JOHNSON & JOHNSON,0.000617,-0.000093
22111,10/17/77,JNJ,JOHNSON & JOHNSON,-0.000954,-0.002039
22111,10/18/77,JNJ,JOHNSON & JOHNSON,-0.000003,0.001425
22111,10/19/77,JNJ,JOHNSON & JOHNSON,-0.010241,-0.005449
22111,10/20/77,JNJ,JOHNSON & JOHNSON,0.002069,-0.000185
